RSS,RLS,cumulative_cases,date_report
07 - Outaouais,0714 - RLS de Grande-Rivière - Hull - Gatineau,492,2020-06-18
07 - Outaouais,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,53,2020-06-18
08 - Abitibi-Témiscamingue,0811 - RLS de l'Abitibi-Ouest,11,2020-06-18
08 - Abitibi-Témiscamingue,0812 - RLS de l'Abitibi,5,2020-06-18
08 - Abitibi-Témiscamingue,0813 - RLS de Rouyn-Noranda,131,2020-06-18
08 - Abitibi-Témiscamingue,0814 - RLS de la Vallée-de-l'Or,7,2020-06-18
08 - Abitibi-Témiscamingue,0815 - RLS du Témiscaming,17,2020-06-18
09 - Côte-Nord,0911 - RLS de Caniapiscau,0,2020-06-18
09 - Côte-Nord,0912 - RLS de la Haute-Côte-Nord - Manicouagan,17,2020-06-18
09 - Côte-Nord,0913 - RLS de Port-Cartier,51,2020-06-18
09 - Côte-Nord,0914 - RLS de Sept-Îles,46,2020-06-18
09 - Côte-Nord,0915 - RLS de la Minganie,5,2020-06-18
09 - Côte-Nord,0916 - RLS de la Basse-Côte-Nord,0,2020-06-18
09 - Côte-Nord,0917 - RLS de Kawawachikamach,0,2020-06-18
10 - Nord-du-Québec,1001 - Nord-du-Québec,8,2020-06-18
11 - Gaspésie-Îles-de-la-Madeleine,1111 - RLS de la Baie-des-Chaleurs,136,2020-06-18
11 - Gaspésie-Îles-de-la-Madeleine,1113 - RLS de La Côte-de-Gaspé,11,2020-06-18
11 - Gaspésie-Îles-de-la-Madeleine,1114 - RLS du Rocher-Percé,29,2020-06-18
11 - Gaspésie-Îles-de-la-Madeleine,1121 - RLS des Îles-de-la-Madeleine,9,2020-06-18
12 - Chaudière-Appalaches,1211 - RLS Alphonse-Desjardins,396,2020-06-18
12 - Chaudière-Appalaches,1212 - RLS de la région de Thetford,45,2020-06-18
12 - Chaudière-Appalaches,1213 - RLS de Beauce,53,2020-06-18
12 - Chaudière-Appalaches,1214 - RLS des Etchemins,7,2020-06-18
12 - Chaudière-Appalaches,1215 - RLS de Montmagny-L'Islet,11,2020-06-18
13 - Laval,1311 - RLS de Laval,5716,2020-06-18
14 - Lanaudière,1411 - RLS de Lanaudière-Nord,1428,2020-06-18
14 - Lanaudière,1412 - RLS de Lanaudière-Sud,2640,2020-06-18
15 - Laurentides,1511 - RLS d'Antoine-Labelle,19,2020-06-18
15 - Laurentides,1512 - RLS des Laurentides,156,2020-06-18
15 - Laurentides,1513 - RLS des Pays-d'en-Haut,230,2020-06-18
15 - Laurentides,1514 - RLS d'Argenteuil,75,2020-06-18
15 - Laurentides,1515 - RLS de Deux-Montagnes - Mirabel-Sud,644,2020-06-18
15 - Laurentides,1516 - RLS de la Rivière-du-Nord - Mirabel-Nord,960,2020-06-18
15 - Laurentides,1517 - RLS de Thérèse-De Blainville,1168,2020-06-18
16 - Montérégie,1611 - RLS de Champlain,1800,2020-06-18
16 - Montérégie,1612 - RLS du Haut-Richelieu - Rouville,653,2020-06-18
16 - Montérégie,1621 - RLS Pierre-Boucher,1965,2020-06-18
16 - Montérégie,1622 - RLS de Richelieu-Yamaska,884,2020-06-18
16 - Montérégie,1623 - RLS Pierre-De Saurel,48,2020-06-18
16 - Montérégie,1631 - RLS de Vaudreuil-Soulanges,687,2020-06-18
16 - Montérégie,1632 - RLS du Suroît,558,2020-06-18
16 - Montérégie,1633 - RLS du Haut-Saint-Laurent,90,2020-06-18
16 - Montérégie,1634 - RLS de Jardins-Roussillon,1008,2020-06-18
17 - Nunavik,1701 - Nunavik,16,2020-06-18
18 - Terres-Cries-de-la-Baie-James,1801 - Terres-Cries-de-la-Baie-James,10,2020-06-18
01 - Bas-St-Laurent,0112 - RLS de Rivière-du-Loup,26,2020-06-19
01 - Bas-St-Laurent,0113 - RLS de Témiscouata,6,2020-06-19
01 - Bas-St-Laurent,0115 - RLS de Rimouski,13,2020-06-19
01 - Bas-St-Laurent,0116 - RLS de La Mitis,0,2020-06-19
01 - Bas-St-Laurent,0117 - RLS de Matane,0,2020-06-19
02 - Saguenay – Lac-St-Jean,0211 - RLS du Domaine-du-Roy,6,2020-06-19
02 - Saguenay – Lac-St-Jean,0213 - RLS de Lac-Saint-Jean-Est,24,2020-06-19
02 - Saguenay – Lac-St-Jean,0214 - RLS de Jonquière,64,2020-06-19
02 - Saguenay – Lac-St-Jean,0215 - RLS de Chicoutimi,204,2020-06-19
02 - Saguenay – Lac-St-Jean,0216 - RLS de La Baie,30,2020-06-19
03 - Capitale-Nationale,0311 - RLS de Portneuf,59,2020-06-19
03 - Capitale-Nationale,0312 - RLS de Québec-Sud,900,2020-06-19
03 - Capitale-Nationale,0313 - RLS de Québec-Nord,724,2020-06-19
03 - Capitale-Nationale,0314 - RLS de Charlevoix,12,2020-06-19
04 - Mauricie-et-Centre-du-Québec,0411 - RLS du Haut-Saint-Maurice,0,2020-06-19
04 - Mauricie-et-Centre-du-Québec,0412 - RLS de la Vallée de la Batiscan,111,2020-06-19
04 - Mauricie-et-Centre-du-Québec,0413 - RLS de Maskinongé,248,2020-06-19
04 - Mauricie-et-Centre-du-Québec,0414 - RLS du Centre-de-la-Mauricie,356,2020-06-19
04 - Mauricie-et-Centre-du-Québec,0415 - RLS de Trois-Rivières,929,2020-06-19
04 - Mauricie-et-Centre-du-Québec,0416 - RLS de Bécancour - Nicolet-Yamaska,57,2020-06-19
04 - Mauricie-et-Centre-du-Québec,0417 - RLS de Drummond,306,2020-06-19
04 - Mauricie-et-Centre-du-Québec,0418 - RLS d'Arthabaska - de l'Érable,28,2020-06-19
05 - Estrie,0511 - RLS de la Pommeraie,137,2020-06-19
05 - Estrie,0512 - RLS de la Haute-Yamaska,227,2020-06-19
05 - Estrie,0513 - RLS de Memphrémagog,100,2020-06-19
05 - Estrie,0514 - RLS de Coaticook,13,2020-06-19
05 - Estrie,0515 - RLS de Sherbrooke,306,2020-06-19
05 - Estrie,0516 - RLS de Val Saint-François,72,2020-06-19
05 - Estrie,0517 - RLS d'Asbestos,47,2020-06-19
05 - Estrie,0518 - RLS du Haut-Saint-François,33,2020-06-19
05 - Estrie,0519 - RLS du Granit,16,2020-06-19
06 - Montréal,0611 - RLS de Pierrefonds - Lac Saint-Louis,1574,2020-06-19
06 - Montréal,0612 - RLS de Dorval - Lachine - Lasalle,2025,2020-06-19
06 - Montréal,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,1309,2020-06-19
06 - Montréal,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,2751,2020-06-19
06 - Montréal,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,1874,2020-06-19
06 - Montréal,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,1411,2020-06-19
06 - Montréal,0641 - RLS du Nord de l'Île - Saint-Laurent,1761,2020-06-19
06 - Montréal,0642 - RLS d'Ahuntsic - Montréal-Nord,4099,2020-06-19
06 - Montréal,0643 - RLS de la Petite Patrie - Villeray,931,2020-06-19
06 - Montréal,0651 - RLS de Saint-Léonard - Saint-Michel,2297,2020-06-19
06 - Montréal,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,3695,2020-06-19
06 - Montréal,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,2466,2020-06-19
07 - Outaouais,0713 - RLS des Collines-de-l'Outaouais,21,2020-06-19
07 - Outaouais,0714 - RLS de Grande-Rivière - Hull - Gatineau,492,2020-06-19
07 - Outaouais,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,53,2020-06-19
08 - Abitibi-Témiscamingue,0811 - RLS de l'Abitibi-Ouest,11,2020-06-19
08 - Abitibi-Témiscamingue,0812 - RLS de l'Abitibi,5,2020-06-19
08 - Abitibi-Témiscamingue,0813 - RLS de Rouyn-Noranda,131,2020-06-19
08 - Abitibi-Témiscamingue,0814 - RLS de la Vallée-de-l'Or,7,2020-06-19
08 - Abitibi-Témiscamingue,0815 - RLS du Témiscaming,17,2020-06-19
09 - Côte-Nord,0911 - RLS de Caniapiscau,0,2020-06-19
09 - Côte-Nord,0912 - RLS de la Haute-Côte-Nord - Manicouagan,17,2020-06-19
09 - Côte-Nord,0913 - RLS de Port-Cartier,51,2020-06-19
09 - Côte-Nord,0914 - RLS de Sept-Îles,46,2020-06-19
09 - Côte-Nord,0915 - RLS de la Minganie,5,2020-06-19
09 - Côte-Nord,0916 - RLS de la Basse-Côte-Nord,0,2020-06-19
09 - Côte-Nord,0917 - RLS de Kawawachikamach,0,2020-06-19
10 - Nord-du-Québec,1001 - Nord-du-Québec,8,2020-06-19
11 - Gaspésie-Îles-de-la-Madeleine,1111 - RLS de la Baie-des-Chaleurs,135,2020-06-19
11 - Gaspésie-Îles-de-la-Madeleine,1113 - RLS de La Côte-de-Gaspé,11,2020-06-19
11 - Gaspésie-Îles-de-la-Madeleine,1114 - RLS du Rocher-Percé,30,2020-06-19
11 - Gaspésie-Îles-de-la-Madeleine,1121 - RLS des Îles-de-la-Madeleine,9,2020-06-19
12 - Chaudière-Appalaches,1211 - RLS Alphonse-Desjardins,396,2020-06-19
12 - Chaudière-Appalaches,1212 - RLS de la région de Thetford,45,2020-06-19
12 - Chaudière-Appalaches,1213 - RLS de Beauce,53,2020-06-19
12 - Chaudière-Appalaches,1214 - RLS des Etchemins,7,2020-06-19
12 - Chaudière-Appalaches,1215 - RLS de Montmagny-L'Islet,11,2020-06-19
13 - Laval,1311 - RLS de Laval,5723,2020-06-19
14 - Lanaudière,1411 - RLS de Lanaudière-Nord,1431,2020-06-19
14 - Lanaudière,1412 - RLS de Lanaudière-Sud,2642,2020-06-19
15 - Laurentides,1511 - RLS d'Antoine-Labelle,20,2020-06-19
15 - Laurentides,1512 - RLS des Laurentides,156,2020-06-19
15 - Laurentides,1513 - RLS des Pays-d'en-Haut,231,2020-06-19
15 - Laurentides,1514 - RLS d'Argenteuil,78,2020-06-19
15 - Laurentides,1515 - RLS de Deux-Montagnes - Mirabel-Sud,649,2020-06-19
15 - Laurentides,1516 - RLS de la Rivière-du-Nord - Mirabel-Nord,965,2020-06-19
15 - Laurentides,1517 - RLS de Thérèse-De Blainville,1173,2020-06-19
16 - Montérégie,1611 - RLS de Champlain,1803,2020-06-19
16 - Montérégie,1612 - RLS du Haut-Richelieu - Rouville,659,2020-06-19
16 - Montérégie,1621 - RLS Pierre-Boucher,1971,2020-06-19
16 - Montérégie,1622 - RLS de Richelieu-Yamaska,886,2020-06-19
16 - Montérégie,1623 - RLS Pierre-De Saurel,49,2020-06-19
16 - Montérégie,1631 - RLS de Vaudreuil-Soulanges,686,2020-06-19
16 - Montérégie,1632 - RLS du Suroît,561,2020-06-19
16 - Montérégie,1633 - RLS du Haut-Saint-Laurent,92,2020-06-19
16 - Montérégie,1634 - RLS de Jardins-Roussillon,1008,2020-06-19
17 - Nunavik,1701 - Nunavik,16,2020-06-19
18 - Terres-Cries-de-la-Baie-James,1801 - Terres-Cries-de-la-Baie-James,10,2020-06-19
01 - Bas-St-Laurent,0111 - RLS de Kamouraska,5,2020-06-20
01 - Bas-St-Laurent,0112 - RLS de Rivière-du-Loup,27,2020-06-20
01 - Bas-St-Laurent,0113 - RLS de Témiscouata,6,2020-06-20
01 - Bas-St-Laurent,0115 - RLS de Rimouski,14,2020-06-20
01 - Bas-St-Laurent,0116 - RLS de La Mitis,0,2020-06-20
01 - Bas-St-Laurent,0117 - RLS de Matane,0,2020-06-20
02 - Saguenay – Lac-St-Jean,0211 - RLS du Domaine-du-Roy,6,2020-06-20
02 - Saguenay – Lac-St-Jean,0213 - RLS de Lac-Saint-Jean-Est,24,2020-06-20
02 - Saguenay – Lac-St-Jean,0214 - RLS de Jonquière,64,2020-06-20
02 - Saguenay – Lac-St-Jean,0215 - RLS de Chicoutimi,204,2020-06-20
02 - Saguenay – Lac-St-Jean,0216 - RLS de La Baie,30,2020-06-20
03 - Capitale-Nationale,0311 - RLS de Portneuf,59,2020-06-20
03 - Capitale-Nationale,0312 - RLS de Québec-Sud,901,2020-06-20
03 - Capitale-Nationale,0313 - RLS de Québec-Nord,723,2020-06-20
03 - Capitale-Nationale,0314 - RLS de Charlevoix,12,2020-06-20
04 - Mauricie-et-Centre-du-Québec,0411 - RLS du Haut-Saint-Maurice,0,2020-06-20
04 - Mauricie-et-Centre-du-Québec,0412 - RLS de la Vallée de la Batiscan,111,2020-06-20
04 - Mauricie-et-Centre-du-Québec,0413 - RLS de Maskinongé,248,2020-06-20
04 - Mauricie-et-Centre-du-Québec,0414 - RLS du Centre-de-la-Mauricie,356,2020-06-20
04 - Mauricie-et-Centre-du-Québec,0415 - RLS de Trois-Rivières,929,2020-06-20
04 - Mauricie-et-Centre-du-Québec,0416 - RLS de Bécancour - Nicolet-Yamaska,57,2020-06-20
04 - Mauricie-et-Centre-du-Québec,0417 - RLS de Drummond,306,2020-06-20
04 - Mauricie-et-Centre-du-Québec,0418 - RLS d'Arthabaska - de l'Érable,28,2020-06-20
05 - Estrie,0511 - RLS de la Pommeraie,137,2020-06-20
05 - Estrie,0512 - RLS de la Haute-Yamaska,227,2020-06-20
05 - Estrie,0513 - RLS de Memphrémagog,100,2020-06-20
05 - Estrie,0514 - RLS de Coaticook,13,2020-06-20
05 - Estrie,0515 - RLS de Sherbrooke,309,2020-06-20
05 - Estrie,0516 - RLS de Val Saint-François,72,2020-06-20
05 - Estrie,0517 - RLS d'Asbestos,47,2020-06-20
05 - Estrie,0518 - RLS du Haut-Saint-François,33,2020-06-20
05 - Estrie,0519 - RLS du Granit,16,2020-06-20
06 - Montréal,0611 - RLS de Pierrefonds - Lac Saint-Louis,1574,2020-06-20
06 - Montréal,0612 - RLS de Dorval - Lachine - Lasalle,2027,2020-06-20
06 - Montréal,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,1310,2020-06-20
06 - Montréal,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,2753,2020-06-20
06 - Montréal,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,1877,2020-06-20
06 - Montréal,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,1414,2020-06-20
06 - Montréal,0641 - RLS du Nord de l'Île - Saint-Laurent,1767,2020-06-20
06 - Montréal,0642 - RLS d'Ahuntsic - Montréal-Nord,4106,2020-06-20
06 - Montréal,0643 - RLS de la Petite Patrie - Villeray,932,2020-06-20
06 - Montréal,0651 - RLS de Saint-Léonard - Saint-Michel,2298,2020-06-20
06 - Montréal,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,3706,2020-06-20
06 - Montréal,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,2469,2020-06-20
07 - Outaouais,0713 - RLS des Collines-de-l'Outaouais,21,2020-06-20
07 - Outaouais,0714 - RLS de Grande-Rivière - Hull - Gatineau,492,2020-06-20
07 - Outaouais,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,53,2020-06-20
08 - Abitibi-Témiscamingue,0811 - RLS de l'Abitibi-Ouest,11,2020-06-20
08 - Abitibi-Témiscamingue,0812 - RLS de l'Abitibi,5,2020-06-20
08 - Abitibi-Témiscamingue,0813 - RLS de Rouyn-Noranda,131,2020-06-20
08 - Abitibi-Témiscamingue,0814 - RLS de la Vallée-de-l'Or,7,2020-06-20
08 - Abitibi-Témiscamingue,0815 - RLS du Témiscaming,17,2020-06-20
09 - Côte-Nord,0911 - RLS de Caniapiscau,0,2020-06-20
09 - Côte-Nord,0912 - RLS de la Haute-Côte-Nord - Manicouagan,17,2020-06-20
09 - Côte-Nord,0913 - RLS de Port-Cartier,51,2020-06-20
09 - Côte-Nord,0914 - RLS de Sept-Îles,46,2020-06-20
09 - Côte-Nord,0915 - RLS de la Minganie,5,2020-06-20
09 - Côte-Nord,0916 - RLS de la Basse-Côte-Nord,0,2020-06-20
09 - Côte-Nord,0917 - RLS de Kawawachikamach,0,2020-06-20
10 - Nord-du-Québec,1001 - Nord-du-Québec,8,2020-06-20
11 - Gaspésie-Îles-de-la-Madeleine,1111 - RLS de la Baie-des-Chaleurs,135,2020-06-20
11 - Gaspésie-Îles-de-la-Madeleine,1113 - RLS de La Côte-de-Gaspé,11,2020-06-20
11 - Gaspésie-Îles-de-la-Madeleine,1114 - RLS du Rocher-Percé,30,2020-06-20
11 - Gaspésie-Îles-de-la-Madeleine,1121 - RLS des Îles-de-la-Madeleine,9,2020-06-20
12 - Chaudière-Appalaches,1211 - RLS Alphonse-Desjardins,397,2020-06-20
12 - Chaudière-Appalaches,1212 - RLS de la région de Thetford,45,2020-06-20
12 - Chaudière-Appalaches,1213 - RLS de Beauce,53,2020-06-20
12 - Chaudière-Appalaches,1214 - RLS des Etchemins,7,2020-06-20
12 - Chaudière-Appalaches,1215 - RLS de Montmagny-L'Islet,11,2020-06-20
13 - Laval,1311 - RLS de Laval,5729,2020-06-20
14 - Lanaudière,1411 - RLS de Lanaudière-Nord,1431,2020-06-20
14 - Lanaudière,1412 - RLS de Lanaudière-Sud,2644,2020-06-20
15 - Laurentides,1511 - RLS d'Antoine-Labelle,20,2020-06-20
15 - Laurentides,1512 - RLS des Laurentides,158,2020-06-20
15 - Laurentides,1513 - RLS des Pays-d'en-Haut,232,2020-06-20
15 - Laurentides,1514 - RLS d'Argenteuil,80,2020-06-20
15 - Laurentides,1515 - RLS de Deux-Montagnes - Mirabel-Sud,651,2020-06-20
15 - Laurentides,1516 - RLS de la Rivière-du-Nord - Mirabel-Nord,972,2020-06-20
15 - Laurentides,1517 - RLS de Thérèse-De Blainville,1177,2020-06-20
16 - Montérégie,1611 - RLS de Champlain,1803,2020-06-20
16 - Montérégie,1612 - RLS du Haut-Richelieu - Rouville,660,2020-06-20
16 - Montérégie,1621 - RLS Pierre-Boucher,1974,2020-06-20
16 - Montérégie,1622 - RLS de Richelieu-Yamaska,887,2020-06-20
16 - Montérégie,1623 - RLS Pierre-De Saurel,49,2020-06-20
16 - Montérégie,1631 - RLS de Vaudreuil-Soulanges,691,2020-06-20
16 - Montérégie,1632 - RLS du Suroît,566,2020-06-20
16 - Montérégie,1633 - RLS du Haut-Saint-Laurent,92,2020-06-20
16 - Montérégie,1634 - RLS de Jardins-Roussillon,1008,2020-06-20
17 - Nunavik,1701 - Nunavik,17,2020-06-20
18 - Terres-Cries-de-la-Baie-James,1801 - Terres-Cries-de-la-Baie-James,10,2020-06-20
01 - Bas-St-Laurent,0111 - RLS de Kamouraska,5,2020-06-21
01 - Bas-St-Laurent,0112 - RLS de Rivière-du-Loup,27,2020-06-21
01 - Bas-St-Laurent,0113 - RLS de Témiscouata,6,2020-06-21
01 - Bas-St-Laurent,0115 - RLS de Rimouski,14,2020-06-21
01 - Bas-St-Laurent,0116 - RLS de La Mitis,0,2020-06-21
01 - Bas-St-Laurent,0117 - RLS de Matane,0,2020-06-21
02 - Saguenay – Lac-St-Jean,0211 - RLS du Domaine-du-Roy,6,2020-06-21
02 - Saguenay – Lac-St-Jean,0213 - RLS de Lac-Saint-Jean-Est,24,2020-06-21
02 - Saguenay – Lac-St-Jean,0214 - RLS de Jonquière,64,2020-06-21
02 - Saguenay – Lac-St-Jean,0215 - RLS de Chicoutimi,204,2020-06-21
02 - Saguenay – Lac-St-Jean,0216 - RLS de La Baie,30,2020-06-21
03 - Capitale-Nationale,0311 - RLS de Portneuf,59,2020-06-21
03 - Capitale-Nationale,0312 - RLS de Québec-Sud,903,2020-06-21
03 - Capitale-Nationale,0313 - RLS de Québec-Nord,723,2020-06-21
03 - Capitale-Nationale,0314 - RLS de Charlevoix,12,2020-06-21
04 - Mauricie-et-Centre-du-Québec,0411 - RLS du Haut-Saint-Maurice,0,2020-06-21
04 - Mauricie-et-Centre-du-Québec,0412 - RLS de la Vallée de la Batiscan,111,2020-06-21
04 - Mauricie-et-Centre-du-Québec,0413 - RLS de Maskinongé,248,2020-06-21
04 - Mauricie-et-Centre-du-Québec,0414 - RLS du Centre-de-la-Mauricie,356,2020-06-21
04 - Mauricie-et-Centre-du-Québec,0415 - RLS de Trois-Rivières,929,2020-06-21
04 - Mauricie-et-Centre-du-Québec,0416 - RLS de Bécancour - Nicolet-Yamaska,57,2020-06-21
04 - Mauricie-et-Centre-du-Québec,0417 - RLS de Drummond,307,2020-06-21
04 - Mauricie-et-Centre-du-Québec,0418 - RLS d'Arthabaska - de l'Érable,28,2020-06-21
05 - Estrie,0511 - RLS de la Pommeraie,137,2020-06-21
05 - Estrie,0512 - RLS de la Haute-Yamaska,228,2020-06-21
05 - Estrie,0513 - RLS de Memphrémagog,100,2020-06-21
05 - Estrie,0514 - RLS de Coaticook,13,2020-06-21
05 - Estrie,0515 - RLS de Sherbrooke,311,2020-06-21
05 - Estrie,0516 - RLS de Val Saint-François,72,2020-06-21
05 - Estrie,0517 - RLS d'Asbestos,47,2020-06-21
05 - Estrie,0518 - RLS du Haut-Saint-François,33,2020-06-21
05 - Estrie,0519 - RLS du Granit,16,2020-06-21
06 - Montréal,0611 - RLS de Pierrefonds - Lac Saint-Louis,1574,2020-06-21
06 - Montréal,0612 - RLS de Dorval - Lachine - Lasalle,2025,2020-06-21
06 - Montréal,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,1311,2020-06-21
06 - Montréal,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,2753,2020-06-21
06 - Montréal,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,1878,2020-06-21
06 - Montréal,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,1418,2020-06-21
06 - Montréal,0641 - RLS du Nord de l'Île - Saint-Laurent,1767,2020-06-21
06 - Montréal,0642 - RLS d'Ahuntsic - Montréal-Nord,4112,2020-06-21
06 - Montréal,0643 - RLS de la Petite Patrie - Villeray,932,2020-06-21
06 - Montréal,0651 - RLS de Saint-Léonard - Saint-Michel,2300,2020-06-21
06 - Montréal,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,3708,2020-06-21
06 - Montréal,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,2469,2020-06-21
07 - Outaouais,0713 - RLS des Collines-de-l'Outaouais,21,2020-06-21
07 - Outaouais,0714 - RLS de Grande-Rivière - Hull - Gatineau,492,2020-06-21
07 - Outaouais,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,53,2020-06-21
08 - Abitibi-Témiscamingue,0811 - RLS de l'Abitibi-Ouest,11,2020-06-21
08 - Abitibi-Témiscamingue,0812 - RLS de l'Abitibi,5,2020-06-21
08 - Abitibi-Témiscamingue,0813 - RLS de Rouyn-Noranda,131,2020-06-21
08 - Abitibi-Témiscamingue,0814 - RLS de la Vallée-de-l'Or,7,2020-06-21
08 - Abitibi-Témiscamingue,0815 - RLS du Témiscaming,17,2020-06-21
09 - Côte-Nord,0911 - RLS de Caniapiscau,0,2020-06-21
09 - Côte-Nord,0912 - RLS de la Haute-Côte-Nord - Manicouagan,17,2020-06-21
09 - Côte-Nord,0913 - RLS de Port-Cartier,51,2020-06-21
09 - Côte-Nord,0914 - RLS de Sept-Îles,46,2020-06-21
09 - Côte-Nord,0915 - RLS de la Minganie,5,2020-06-21
09 - Côte-Nord,0916 - RLS de la Basse-Côte-Nord,0,2020-06-21
09 - Côte-Nord,0917 - RLS de Kawawachikamach,0,2020-06-21
10 - Nord-du-Québec,1001 - Nord-du-Québec,8,2020-06-21
11 - Gaspésie-Îles-de-la-Madeleine,1111 - RLS de la Baie-des-Chaleurs,135,2020-06-21
11 - Gaspésie-Îles-de-la-Madeleine,1113 - RLS de La Côte-de-Gaspé,11,2020-06-21
11 - Gaspésie-Îles-de-la-Madeleine,1114 - RLS du Rocher-Percé,30,2020-06-21
11 - Gaspésie-Îles-de-la-Madeleine,1121 - RLS des Îles-de-la-Madeleine,9,2020-06-21
12 - Chaudière-Appalaches,1211 - RLS Alphonse-Desjardins,398,2020-06-21
12 - Chaudière-Appalaches,1212 - RLS de la région de Thetford,45,2020-06-21
12 - Chaudière-Appalaches,1213 - RLS de Beauce,53,2020-06-21
12 - Chaudière-Appalaches,1214 - RLS des Etchemins,7,2020-06-21
12 - Chaudière-Appalaches,1215 - RLS de Montmagny-L'Islet,11,2020-06-21
13 - Laval,1311 - RLS de Laval,5750,2020-06-21
14 - Lanaudière,1411 - RLS de Lanaudière-Nord,1431,2020-06-21
14 - Lanaudière,1412 - RLS de Lanaudière-Sud,2646,2020-06-21
15 - Laurentides,1511 - RLS d'Antoine-Labelle,21,2020-06-21
15 - Laurentides,1512 - RLS des Laurentides,158,2020-06-21
15 - Laurentides,1513 - RLS des Pays-d'en-Haut,232,2020-06-21
15 - Laurentides,1514 - RLS d'Argenteuil,82,2020-06-21
15 - Laurentides,1515 - RLS de Deux-Montagnes - Mirabel-Sud,651,2020-06-21
15 - Laurentides,1516 - RLS de la Rivière-du-Nord - Mirabel-Nord,979,2020-06-21
15 - Laurentides,1517 - RLS de Thérèse-De Blainville,1181,2020-06-21
16 - Montérégie,1611 - RLS de Champlain,1810,2020-06-21
16 - Montérégie,1612 - RLS du Haut-Richelieu - Rouville,659,2020-06-21
16 - Montérégie,1621 - RLS Pierre-Boucher,1977,2020-06-21
16 - Montérégie,1622 - RLS de Richelieu-Yamaska,885,2020-06-21
16 - Montérégie,1623 - RLS Pierre-De Saurel,50,2020-06-21
16 - Montérégie,1631 - RLS de Vaudreuil-Soulanges,690,2020-06-21
16 - Montérégie,1632 - RLS du Suroît,568,2020-06-21
16 - Montérégie,1633 - RLS du Haut-Saint-Laurent,93,2020-06-21
16 - Montérégie,1634 - RLS de Jardins-Roussillon,1010,2020-06-21
17 - Nunavik,1701 - Nunavik,17,2020-06-21
18 - Terres-Cries-de-la-Baie-James,1801 - Terres-Cries-de-la-Baie-James,10,2020-06-21
01 - Bas-St-Laurent,0111 - RLS de Kamouraska,5,2020-06-22
01 - Bas-St-Laurent,0112 - RLS de Rivière-du-Loup,27,2020-06-22
01 - Bas-St-Laurent,0113 - RLS de Témiscouata,6,2020-06-22
01 - Bas-St-Laurent,0115 - RLS de Rimouski,14,2020-06-22
01 - Bas-St-Laurent,0116 - RLS de La Mitis,0,2020-06-22
01 - Bas-St-Laurent,0117 - RLS de Matane,0,2020-06-22
